>path_12
2	51607
33	1698947
36	27
38	290568
40	2198
44	108
50	9364
56	396
79	825
84	2
99	1686
100	14778
101	68
105	5650
106	328026
111	4857
114	231500
>path_220
2	51607
33	1698947
36	27
40	2198
44	108
62	83497
67	462
100	14778
101	68
105	5650
106	328026
111	4857
114	231500
>path_7
1	12768
31	38
33	1698947
34	8347
35	85
37	619
38	290568
40	2198
41	60
43	18
49	3
50	9364
52	265
53	28
55	62
61	1
76	625
77	132
78	77
96	1
99	1686
100	14778
101	68
105	5650
106	328026
111	4857
114	231500
>path_2
28	15291
33	1698947
34	8347
37	619
38	290568
39	176
40	2198
41	60
48	20
49	3
50	9364
52	265
53	28
58	91
76	625
78	77
99	1686
100	14778
101	68
105	5650
106	328026
111	4857
114	231500
>path_8
0	17471
33	1698947
38	290568
40	2198
47	43
50	9364
57	165
80	381
99	1686
100	14778
101	68
105	5650
106	328026
111	4857
114	231500
>path_1670
24	9346
27	96541
30	98
31	38
33	1698947
34	8347
35	85
37	619
38	290568
40	2198
41	60
42	42
49	3
50	9364
51	71
52	265
53	28
61	1
73	1
75	172
76	625
78	77
81	1
96	1
99	1686
100	14778
101	68
105	5650
108	31730
114	231500
>path_1878
24	9346
27	96541
30	98
31	38
33	1698947
34	8347
35	85
37	619
40	2198
41	60
42	42
49	3
62	83497
63	95
64	35
66	322
74	1
95	1
100	14778
101	68
105	5650
108	31730
114	231500
>path_210
28	15291
33	1698947
34	8347
37	619
40	2198
41	60
48	20
49	3
62	83497
64	35
66	322
70	101
100	14778
101	68
105	5650
106	328026
111	4857
114	231500
>path_216
0	17471
33	1698947
40	2198
47	43
62	83497
69	196
100	14778
101	68
105	5650
106	328026
111	4857
114	231500
>path_3329
23	2922
25	859
27	96541
33	1698947
34	8347
37	619
38	290568
40	2198
41	60
42	42
49	3
50	9364
51	71
52	265
53	28
75	172
76	625
78	77
99	1686
100	14778
101	68
105	5650
106	328026
111	4857
116	3920
>path_215
1	12768
31	38
33	1698947
34	8347
35	85
37	619
40	2198
41	60
43	18
49	3
62	83497
64	35
65	60
66	322
74	1
95	1
100	14778
101	68
105	5650
106	328026
111	4857
114	231500
>path_209
23	2922
25	859
27	96541
33	1698947
34	8347
37	619
40	2198
41	60
42	42
49	3
62	83497
63	95
64	35
66	322
100	14778
101	68
105	5650
106	328026
111	4857
114	231500
>path_10
21	1044
22	6797
25	859
26	21
27	96541
30	98
31	38
32	97
33	1698947
34	8347
35	85
36	27
37	619
38	290568
40	2198
41	60
42	42
49	3
50	9364
51	71
52	265
53	28
60	1
61	1
73	1
75	172
76	625
78	77
81	1
84	2
87	2
96	1
99	1686
100	14778
101	68
105	5650
106	328026
111	4857
114	231500
>path_3543
1	12768
31	38
33	1698947
34	8347
35	85
37	619
40	2198
41	60
43	18
49	3
62	83497
64	35
65	60
66	322
74	1
95	1
100	14778
101	68
105	5650
106	328026
111	4857
116	3920
>path_5
19	1055
20	14570
22	6797
25	859
27	96541
30	98
31	38
33	1698947
34	8347
35	85
37	619
38	290568
40	2198
41	60
42	42
49	3
50	9364
51	71
52	265
53	28
61	1
73	1
75	172
76	625
78	77
81	1
96	1
99	1686
100	14778
101	68
105	5650
106	328026
110	13
111	4857
112	1
114	231500
>path_0
3	21714
5	7688
7	3735
8	1927
11	3545
12	3166
13	108
17	1
20	14570
22	6797
25	859
26	21
27	96541
30	98
31	38
32	97
33	1698947
34	8347
35	85
36	27
37	619
38	290568
40	2198
41	60
42	42
45	38
49	3
50	9364
51	71
52	265
53	28
54	142
60	1
61	1
72	1738
73	1
75	172
76	625
78	77
81	1
84	2
87	2
89	1
94	13
96	1
99	1686
100	14778
101	68
102	2
103	12
105	5650
106	328026
109	34
110	13
111	4857
112	1
114	231500
115	413
118	1006
>path_9
4	104
5	7688
7	3735
8	1927
11	3545
12	3166
13	108
17	1
20	14570
22	6797
25	859
26	21
27	96541
30	98
31	38
33	1698947
34	8347
35	85
36	27
37	619
38	290568
40	2198
41	60
42	42
49	3
50	9364
51	71
52	265
53	28
61	1
73	1
75	172
76	625
78	77
81	1
84	2
89	1
94	13
96	1
99	1686
100	14778
101	68
103	12
105	5650
106	328026
110	13
111	4857
112	1
114	231500
115	413
>path_4
10	447
11	3545
12	3166
14	91
20	14570
22	6797
25	859
27	96541
30	98
31	38
33	1698947
34	8347
35	85
37	619
38	290568
40	2198
41	60
42	42
49	3
50	9364
51	71
52	265
53	28
61	1
73	1
75	172
76	625
78	77
81	1
96	1
99	1686
100	14778
101	68
103	12
105	5650
106	328026
110	13
111	4857
112	1
114	231500
>path_218
21	1044
22	6797
25	859
26	21
27	96541
30	98
31	38
32	97
33	1698947
34	8347
35	85
36	27
37	619
40	2198
41	60
42	42
49	3
62	83497
63	95
64	35
66	322
74	1
95	1
97	1
100	14778
101	68
105	5650
106	328026
111	4857
114	231500
>path_217
4	104
5	7688
7	3735
8	1927
11	3545
12	3166
13	108
17	1
20	14570
22	6797
25	859
26	21
27	96541
30	98
31	38
33	1698947
34	8347
35	85
36	27
37	619
40	2198
41	60
42	42
49	3
62	83497
63	95
64	35
66	322
74	1
95	1
98	8
100	14778
101	68
105	5650
106	328026
110	13
111	4857
112	1
114	231500
115	413
>path_11
29	253
33	1698947
35	85
36	27
37	619
38	290568
40	2198
46	2
49	3
50	9364
53	28
59	4
78	77
84	2
93	2
96	1
99	1686
100	14778
101	68
105	5650
106	328026
111	4857
114	231500
>path_1872
3	21714
5	7688
7	3735
8	1927
11	3545
12	3166
13	108
17	1
20	14570
22	6797
25	859
26	21
27	96541
30	98
31	38
32	97
33	1698947
34	8347
35	85
36	27
37	619
40	2198
41	60
42	42
45	38
49	3
62	83497
63	95
64	35
66	322
68	282
74	1
95	1
97	1
98	8
100	14778
101	68
102	2
105	5650
108	31730
113	5
