>phasing0	54171
+	67	28261
-	55	27876
-	55	28249
-	61	26464
-	61	27037
-	61	27378
-	61	27883
-	61	28249
-	61	28261
-	66	27754
-	66	28260
>phasing1	28030
-	55	27876
-	55	28249
-	61	26464
-	61	27037
-	61	27378
-	61	27883
-	61	28249
-	61	28261
-	66	27754
-	66	28260
-	67	28261
>phasing2	317
+	61	26464
-	55	27876
-	55	28249
-	61	27037
-	61	27378
-	61	27883
-	61	28249
-	61	28261
-	66	27754
-	66	28260
-	67	28261
>phasing3	3724
-	55	27876
-	55	28249
-	61	27037
-	61	27378
-	61	27883
-	61	28249
-	61	28261
-	66	27754
-	66	28260
-	67	28261
>phasing4	1920
-	55	27876
-	55	28249
-	61	27037
-	61	27378
-	61	27883
-	61	28249
-	61	28261
-	66	27754
-	66	28260
-	67	28261
-	26774	26811
>phasing5	120
+	26774	26811
-	55	27876
-	55	28249
-	61	27037
-	61	27378
-	61	27883
-	61	28249
-	61	28261
-	66	27754
-	66	28260
-	67	28261
>phasing6	503
+	61	27037
-	55	27876
-	55	28249
-	61	27378
-	61	27883
-	61	28249
-	61	28261
-	66	27754
-	66	28260
-	67	28261
>phasing7	3450
-	55	27876
-	55	28249
-	61	27378
-	61	27883
-	61	28249
-	61	28261
-	66	27754
-	66	28260
-	67	28261
>phasing8	3237
-	55	27876
-	55	28249
-	61	27378
-	61	27883
-	61	28249
-	61	28261
-	66	27754
-	66	28260
-	67	28261
-	27260	27286
>phasing9	114
+	61	27037
-	55	27876
-	55	28249
-	61	27378
-	61	27883
-	61	28249
-	61	28261
-	66	27754
-	66	28260
-	67	28261
-	27260	27286
>phasing10	124
-	55	27876
-	55	28249
-	61	27037
-	61	27378
-	61	27883
-	61	28249
-	61	28261
-	66	27754
-	66	28260
-	67	28261
-	27260	27286
>phasing11	16
+	61	27037
+	27260	27286
-	55	27876
-	55	28249
-	61	27378
-	61	27883
-	61	28249
-	61	28261
-	66	27754
-	66	28260
-	67	28261
>phasing12	246
+	27260	27286
-	55	27876
-	55	28249
-	61	27378
-	61	27883
-	61	28249
-	61	28261
-	66	27754
-	66	28260
-	67	28261
>phasing13	3
+	27260	27286
-	55	27876
-	55	28249
-	61	27037
-	61	27378
-	61	27883
-	61	28249
-	61	28261
-	66	27754
-	66	28260
-	67	28261
>phasing14	1083
+	61	27378
-	55	27876
-	55	28249
-	61	27883
-	61	28249
-	61	28261
-	66	27754
-	66	28260
-	67	28261
>phasing15	14620
-	55	27876
-	55	28249
-	61	27883
-	61	28249
-	61	28261
-	66	27754
-	66	28260
-	67	28261
>phasing16	1067
+	66	27754
-	55	27876
-	55	28249
-	61	26464
-	61	27037
-	61	27378
-	61	27883
-	61	28249
-	61	28261
-	66	28260
-	67	28261
>phasing17	6858
-	55	27876
-	55	28249
-	61	27883
-	61	28249
-	61	28261
-	66	28260
-	67	28261
>phasing18	9330
+	61	27883
-	55	27876
-	55	28249
-	61	28249
-	61	28261
-	66	28260
-	67	28261
>phasing19	2809
+	55	27876
-	55	28249
-	61	27883
-	61	28249
-	61	28261
-	66	28260
-	67	28261
>phasing20	868
-	55	28249
-	61	27883
-	61	28249
-	61	28261
-	66	28260
-	67	28261
>phasing21	97094
-	55	28249
-	61	28249
-	61	28261
-	66	28260
-	67	28261
>phasing22	82
-	55	27876
-	55	28249
-	61	26464
-	61	27037
-	61	27378
-	61	27883
-	61	28249
-	61	28261
-	66	28260
-	67	28261
>phasing23	14990
+	55	28249
-	61	28261
-	66	28260
-	67	28261
>phasing24	17313
+	61	28261
-	55	27876
-	55	28249
>phasing25	12683
+	61	28249
-	55	27876
-	55	28249
-	61	28261
-	66	28260
-	67	28261
>phasing26	287
+	66	28260
-	55	27876
-	55	28249
-	61	26464
-	61	27037
-	61	27378
-	61	27883
-	61	28249
-	61	28261
-	67	28261
>phasing27	79
-	55	27876
-	55	28249
-	61	28261
-	67	28261
>phasing28	72
-	55	27876
-	55	28249
-	61	28249
-	61	28261
-	66	28260
-	67	28261
>phasing29	8221
-	61	28261
-	66	28260
-	67	28261
>phasing30	1699533
>phasing31	685
-	61	28261
-	67	28261
>phasing32	36
-	55	27876
-	55	28249
-	61	28261
-	66	28260
-	67	28261
>phasing33	20
-	55	27876
-	55	28249
-	61	26464
-	61	27037
-	61	27378
-	61	27883
-	61	28249
-	61	28261
>phasing34	2181
-	28518	28570
>phasing35	68
-	61	28261
-	66	28260
-	67	28261
-	28518	28570
>phasing36	24
-	55	28249
-	61	28249
-	61	28261
-	66	28260
-	67	28261
-	28518	28570
>phasing37	21
+	61	28249
-	55	27876
-	55	28249
-	61	28261
-	66	28260
-	67	28261
-	28518	28570
>phasing38	24
-	55	27876
-	55	28249
-	61	26464
-	61	27037
-	61	27378
-	61	27883
-	61	28249
-	61	28261
-	66	27754
-	66	28260
-	67	28261
-	28518	28570
>phasing39	5
-	61	28261
-	67	28261
-	28518	28570
>phasing40	49
+	61	28261
-	55	27876
-	55	28249
-	28518	28570
>phasing41	2
-	55	27876
-	55	28249
-	61	28261
-	67	28261
-	28518	28570
>phasing42	126
+	67	28261
-	55	27876
-	55	28249
-	61	26464
-	61	27037
-	61	27378
-	61	27883
-	61	28249
-	61	28261
-	66	27754
-	66	28260
-	28518	28570
>phasing43	18
+	55	28249
-	61	28261
-	66	28260
-	67	28261
-	28518	28570
>phasing44	1
-	55	27876
-	55	28249
-	61	28249
-	61	28261
-	66	28260
