>phasing0	17471
+	61	28261
-	55	27876
-	55	28249
>phasing1	12768
+	61	28249
-	55	27876
-	55	28249
-	61	28261
-	66	28260
-	67	28261
>phasing2	51607
+	67	28261
-	55	27876
-	55	28249
-	61	26464
-	61	27037
-	61	27378
-	61	27883
-	61	28249
-	61	28261
-	62	25378
-	66	27754
-	66	28260
>phasing3	21714
-	55	27876
-	55	28249
-	61	26464
-	61	27037
-	61	27378
-	61	27883
-	61	28249
-	61	28261
-	62	25378
-	66	27754
-	66	28260
-	67	28261
>phasing4	104
+	62	25378
-	55	27876
-	55	28249
-	61	26464
-	61	27037
-	61	27378
-	61	27883
-	61	28249
-	61	28261
-	66	27754
-	66	28260
-	67	28261
>phasing5	7688
-	55	27876
-	55	28249
-	61	26464
-	61	27037
-	61	27378
-	61	27883
-	61	28249
-	61	28261
-	66	27754
-	66	28260
-	67	28261
>phasing6	326
+	61	26464
-	55	27876
-	55	28249
-	61	27037
-	61	27378
-	61	27883
-	61	28249
-	61	28261
-	66	27754
-	66	28260
-	67	28261
>phasing7	3735
-	55	27876
-	55	28249
-	61	27037
-	61	27378
-	61	27883
-	61	28249
-	61	28261
-	66	27754
-	66	28260
-	67	28261
>phasing8	1927
-	55	27876
-	55	28249
-	61	27037
-	61	27378
-	61	27883
-	61	28249
-	61	28261
-	66	27754
-	66	28260
-	67	28261
-	26774	26811
>phasing9	94
+	26774	26811
-	55	27876
-	55	28249
-	61	27037
-	61	27378
-	61	27883
-	61	28249
-	61	28261
-	66	27754
-	66	28260
-	67	28261
>phasing10	447
+	61	27037
-	55	27876
-	55	28249
-	61	27378
-	61	27883
-	61	28249
-	61	28261
-	66	27754
-	66	28260
-	67	28261
>phasing11	3545
-	55	27876
-	55	28249
-	61	27378
-	61	27883
-	61	28249
-	61	28261
-	66	27754
-	66	28260
-	67	28261
>phasing12	3166
-	55	27876
-	55	28249
-	61	27378
-	61	27883
-	61	28249
-	61	28261
-	66	27754
-	66	28260
-	67	28261
-	27260	27286
>phasing13	108
-	55	27876
-	55	28249
-	61	27037
-	61	27378
-	61	27883
-	61	28249
-	61	28261
-	66	27754
-	66	28260
-	67	28261
-	27260	27286
>phasing14	91
+	61	27037
-	55	27876
-	55	28249
-	61	27378
-	61	27883
-	61	28249
-	61	28261
-	66	27754
-	66	28260
-	67	28261
-	27260	27286
>phasing15	17
+	61	27037
+	27260	27286
-	55	27876
-	55	28249
-	61	27378
-	61	27883
-	61	28249
-	61	28261
-	66	27754
-	66	28260
-	67	28261
>phasing16	254
+	27260	27286
-	55	27876
-	55	28249
-	61	27378
-	61	27883
-	61	28249
-	61	28261
-	66	27754
-	66	28260
-	67	28261
>phasing17	1
-	55	27876
-	55	28249
-	61	26464
-	61	27037
-	61	27378
-	61	27883
-	61	28249
-	61	28261
-	66	27754
-	66	28260
-	67	28261
-	27260	27286
>phasing18	10
+	27260	27286
-	55	27876
-	55	28249
-	61	27037
-	61	27378
-	61	27883
-	61	28249
-	61	28261
-	66	27754
-	66	28260
-	67	28261
>phasing19	1055
+	61	27378
-	55	27876
-	55	28249
-	61	27883
-	61	28249
-	61	28261
-	66	27754
-	66	28260
-	67	28261
>phasing20	14570
-	55	27876
-	55	28249
-	61	27883
-	61	28249
-	61	28261
-	66	27754
-	66	28260
-	67	28261
>phasing21	1044
+	66	27754
-	55	27876
-	55	28249
-	61	26464
-	61	27037
-	61	27378
-	61	27883
-	61	28249
-	61	28261
-	62	25378
-	66	28260
-	67	28261
>phasing22	6797
-	55	27876
-	55	28249
-	61	27883
-	61	28249
-	61	28261
-	66	28260
-	67	28261
>phasing23	2922
+	55	27876
-	55	28249
-	61	27883
-	61	28249
-	61	28261
-	66	28260
-	67	28261
>phasing24	9346
+	61	27883
-	55	27876
-	55	28249
-	61	28249
-	61	28261
-	66	28260
-	67	28261
>phasing25	859
-	55	28249
-	61	27883
-	61	28249
-	61	28261
-	66	28260
-	67	28261
>phasing26	21
-	55	27876
-	55	28249
-	61	26464
-	61	27037
-	61	27378
-	61	27883
-	61	28249
-	61	28261
-	66	28260
-	67	28261
>phasing27	96541
-	55	28249
-	61	28249
-	61	28261
-	66	28260
-	67	28261
>phasing28	15291
+	55	28249
-	61	28261
-	66	28260
-	67	28261
>phasing29	253
+	66	28260
-	55	27876
-	55	28249
-	61	26464
-	61	27037
-	61	27378
-	61	27883
-	61	28249
-	61	28261
-	62	25378
-	67	28261
>phasing30	98
-	55	27876
-	55	28249
-	61	28249
-	61	28261
-	66	28260
-	67	28261
>phasing31	38
-	55	27876
-	55	28249
-	61	28261
-	66	28260
-	67	28261
>phasing32	97
-	55	27876
-	55	28249
-	61	26464
-	61	27037
-	61	27378
-	61	27883
-	61	28249
-	61	28261
-	62	25378
-	66	28260
-	67	28261
>phasing33	1698947
>phasing34	8347
-	61	28261
-	66	28260
-	67	28261
>phasing35	85
-	55	27876
-	55	28249
-	61	28261
-	67	28261
>phasing36	27
-	55	27876
-	55	28249
-	61	26464
-	61	27037
-	61	27378
-	61	27883
-	61	28249
-	61	28261
>phasing37	619
-	61	28261
-	67	28261
>phasing38	290568
-	28518	28570
-	28519	28571
-	28524	28576
>phasing39	176
+	55	28249
-	61	28261
-	66	28260
-	67	28261
-	28518	28570
-	28519	28571
-	28524	28576
>phasing40	2198
-	28518	28570
>phasing41	60
-	61	28261
-	66	28260
-	67	28261
-	28518	28570
>phasing42	42
-	55	28249
-	61	28249
-	61	28261
-	66	28260
-	67	28261
-	28518	28570
>phasing43	18
+	61	28249
-	55	27876
-	55	28249
-	61	28261
-	66	28260
-	67	28261
-	28518	28570
>phasing44	108
+	67	28261
-	55	27876
-	55	28249
-	61	26464
-	61	27037
-	61	27378
-	61	27883
-	61	28249
-	61	28261
-	62	25378
-	66	27754
-	66	28260
-	28518	28570
>phasing45	38
-	55	27876
-	55	28249
-	61	26464
-	61	27037
-	61	27378
-	61	27883
-	61	28249
-	61	28261
-	62	25378
-	66	27754
-	66	28260
-	67	28261
-	28518	28570
>phasing46	2
+	66	28260
-	55	27876
-	55	28249
-	61	26464
-	61	27037
-	61	27378
-	61	27883
-	61	28249
-	61	28261
-	62	25378
