>path_11
0	54171
30	1699533
33	20
34	2181
42	126
46	9178
53	464
71	289151
78	1001
87	1
90	1767
91	14915
92	57
93	5621
94	327821
98	4958
100	231336
>path_203
0	54171
30	1699533
33	20
34	2181
42	126
59	83594
65	514
91	14915
92	57
93	5621
94	327821
98	4958
100	231336
>path_8
24	17313
30	1699533
34	2181
40	49
46	9178
50	169
71	289151
76	426
90	1767
91	14915
92	57
93	5621
94	327821
98	4958
100	231336
>path_7
25	12683
27	79
29	8221
30	1699533
31	685
32	36
34	2181
35	68
37	21
39	5
41	2
45	230
46	9178
49	63
51	1
52	18
71	289151
73	666
74	95
75	73
80	2
90	1767
91	14915
92	57
93	5621
94	327821
98	4958
100	231336
>path_1542
18	9330
21	97094
27	79
28	72
29	8221
30	1699533
31	685
32	36
34	2181
35	68
36	24
39	5
41	2
44	1
45	230
46	9178
47	87
51	1
52	18
70	175
71	289151
73	666
75	73
80	2
90	1767
91	14915
92	57
93	5621
96	31381
100	231336
>path_2
23	14990
29	8221
30	1699533
31	685
34	2181
35	68
39	5
43	18
45	230
46	9178
52	18
54	74
71	289151
73	666
75	73
79	168
90	1767
91	14915
92	57
93	5621
94	327821
98	4958
100	231336
>path_199
25	12683
27	79
29	8221
30	1699533
31	685
32	36
34	2181
35	68
37	21
39	5
41	2
59	83594
61	342
62	55
68	44
91	14915
92	57
93	5621
94	327821
98	4958
100	231336
>path_193
19	2809
20	868
21	97094
29	8221
30	1699533
31	685
34	2181
35	68
36	24
39	5
59	83594
60	97
61	342
68	44
91	14915
92	57
93	5621
94	327821
98	4958
100	231336
>path_194
23	14990
29	8221
30	1699533
31	685
34	2181
35	68
39	5
43	18
59	83594
61	342
66	90
68	44
91	14915
92	57
93	5621
94	327821
98	4958
100	231336
>path_200
24	17313
30	1699533
34	2181
40	49
59	83594
63	215
91	14915
92	57
93	5621
94	327821
98	4958
100	231336
>path_3074
23	14990
29	8221
30	1699533
31	685
34	2181
35	68
39	5
43	18
45	230
46	9178
52	18
54	74
71	289151
73	666
75	73
79	168
90	1767
91	14915
92	57
93	5621
94	327821
98	4958
102	3881
>path_9
16	1067
17	6858
20	868
21	97094
22	82
27	79
28	72
29	8221
30	1699533
31	685
32	36
33	20
34	2181
35	68
36	24
39	5
41	2
44	1
45	230
46	9178
47	87
51	1
52	18
56	1
70	175
71	289151
73	666
75	73
80	2
81	2
87	1
90	1767
91	14915
92	57
93	5621
94	327821
98	4958
100	231336
>path_5
14	1083
15	14620
17	6858
20	868
21	97094
27	79
28	72
29	8221
30	1699533
31	685
32	36
34	2181
35	68
36	24
39	5
41	2
44	1
45	230
46	9178
47	87
51	1
52	18
56	1
70	175
71	289151
73	666
75	73
80	2
90	1767
91	14915
92	57
93	5621
94	327821
98	4958
100	231336
>path_3
2	317
3	3724
4	1920
7	3450
8	3237
10	124
15	14620
17	6858
20	868
21	97094
27	79
28	72
29	8221
30	1699533
31	685
32	36
34	2181
35	68
36	24
39	5
41	2
44	1
45	230
46	9178
47	87
51	1
52	18
56	1
58	1
70	175
71	289151
73	666
75	73
77	4
80	2
89	2
90	1767
91	14915
92	57
93	5621
94	327821
98	4958
100	231336
>path_1540
6	503
7	3450
8	3237
9	114
15	14620
17	6858
20	868
21	97094
27	79
28	72
29	8221
30	1699533
31	685
32	36
34	2181
35	68
36	24
39	5
41	2
44	1
45	230
46	9178
47	87
51	1
52	18
56	1
70	175
71	289151
73	666
75	73
