>phasing0	5513655
+	63	28254
-	59	27378
-	60	28250
-	60	28251
-	62	21549
-	62	27881
-	62	28253
-	67	28262
-	75	28266
>phasing1	429
-	59	27378
-	60	28250
-	60	28251
-	62	21549
-	62	27881
-	62	28253
-	63	26467
-	63	28254
-	64	21551
-	64	25380
-	64	27383
-	64	27883
-	65	27384
-	67	15776
-	67	28262
-	75	28266
>phasing2	58419
-	59	27378
-	60	28250
-	60	28251
-	62	21549
-	62	27881
-	62	28253
-	63	26467
-	63	28254
-	64	21551
-	64	25380
-	64	27383
-	64	27883
-	65	27384
-	67	15776
-	67	28262
-	68	26236
-	68	27040
-	68	27673
-	69	27760
-	70	27761
>phasing3	661
-	59	27378
-	60	28250
-	60	28251
-	62	21549
-	62	27881
-	62	28253
-	63	26467
-	63	28254
-	64	21551
-	64	25380
-	64	27383
-	64	27883
-	65	27384
-	67	28262
-	75	28266
>phasing4	1380350
-	59	27378
-	60	28250
-	60	28251
-	62	21549
-	62	27881
-	62	28253
-	67	28262
-	75	28266
>phasing5	14563523
-	59	27378
-	60	28250
-	60	28251
-	62	21549
-	62	27881
-	62	28253
-	63	26467
-	63	28254
-	64	21551
-	64	25380
-	64	27383
-	64	27883
-	65	27384
-	67	15776
-	67	28262
-	68	26236
-	68	27040
-	68	27673
-	69	27760
-	70	27761
-	75	28266
>phasing6	196827
+	64	27883
-	59	27378
-	60	28250
-	60	28251
-	62	21549
-	62	27881
-	62	28253
-	63	26467
-	63	28254
-	67	28262
-	75	28266
-	27885	27908
>phasing7	557267
+	65	27384
-	59	27378
-	60	28250
-	60	28251
-	62	21549
-	62	27881
-	62	28253
-	63	26467
-	63	28254
-	64	21551
-	64	25380
-	64	27383
-	64	27883
-	67	28262
-	68	27673
-	69	27760
-	70	27761
-	75	28266
>phasing8	1950
-	59	27378
-	60	28250
-	60	28251
-	62	21549
-	62	27881
-	62	28253
-	63	26467
-	63	28254
-	64	21551
-	64	25380
-	64	27383
-	64	27883
-	65	27384
-	67	15776
-	67	28262
-	68	26236
-	68	27040
-	68	27673
-	69	27760
-	75	28266
>phasing9	40
-	59	27378
-	60	28250
-	60	28251
-	62	21549
-	62	27881
-	62	28253
-	63	26467
-	63	28254
-	67	28262
-	75	28266
>phasing10	24750
+	68	27040
-	59	27378
-	60	28250
-	60	28251
-	62	21549
-	62	27881
-	62	28253
-	63	26467
-	63	28254
-	64	21551
-	64	25380
-	64	27383
-	64	27883
-	65	27384
-	67	15776
-	67	28262
-	68	27673
-	69	27760
-	70	27761
-	75	28266
>phasing11	4894
+	62	28253
-	59	27378
-	60	28250
-	60	28251
-	63	28254
-	67	28262
-	75	28266
>phasing12	29022
+	67	28262
-	59	27378
-	60	28250
-	60	28251
-	62	21549
-	62	27881
-	62	28253
-	63	26467
-	63	28254
-	64	21551
-	64	25380
-	64	27383
-	64	27883
