>path_11
0	37947
21	1740126
22	67
24	2252
31	91
35	384718
40	1214
52	5
63	2170
64	5710
65	326385
70	4969
72	235958
>path_8
15	39580
21	1740126
24	2252
32	145
35	384718
41	1484
63	2170
64	5710
65	326385
70	4969
72	235958
>path_200
15	39580
21	1740126
24	2252
32	145
35	384718
41	1484
63	2170
64	5710
68	37712
72	235958
>path_7
14	13804
17	7299
19	74
21	1740126
23	529
24	2252
25	47
27	24
28	6
35	384718
36	903
37	241
38	129
63	2170
64	5710
65	326385
66	1
70	4969
72	235958
>path_2
1	13876
17	7299
21	1740126
23	529
24	2252
25	47
28	6
33	27
35	384718
36	903
38	129
43	280
63	2170
64	5710
65	326385
66	1
70	4969
72	235958
>path_6
9	7700
12	67017
17	7299
18	78
19	74
21	1740126
23	529
24	2252
25	47
26	15
28	6
30	1
34	224
35	384718
36	903
38	129
63	2170
64	5710
65	326385
66	1
70	4969
72	235958
>path_56
15	39580
21	1740126
24	2252
32	145
47	34429
51	200
64	5710
65	326385
70	4969
72	235958
>path_1
10	1277
11	498
12	67017
17	7299
21	1740126
23	529
24	2252
25	47
26	15
28	6
34	224
35	384718
36	903
38	129
63	2170
64	5710
65	326385
66	1
70	4969
72	235958
>path_441
7	1512
8	3936
11	498
12	67017
13	60
17	7299
18	78
19	74
21	1740126
22	67
23	529
24	2252
25	47
26	15
28	6
30	1
46	34
47	34429
48	127
54	13
56	1
57	2
59	1
64	5710
65	326385
66	1
70	4969
74	3885
>path_443
0	37947
21	1740126
22	67
24	2252
31	91
47	34429
50	174
56	1
64	5710
65	326385
70	4969
74	3885
>path_50
1	13876
17	7299
21	1740126
23	529
24	2252
25	47
28	6
33	27
47	34429
48	127
53	37
54	13
64	5710
65	326385
66	1
70	4969
72	235958
>path_439
14	13804
17	7299
19	74
21	1740126
23	529
24	2252
25	47
27	24
28	6
47	34429
48	127
49	29
54	13
64	5710
65	326385
66	1
70	4969
74	3885
>path_59
0	37947
21	1740126
22	67
24	2252
31	91
47	34429
50	174
56	1
64	5710
65	326385
70	4969
72	235958
>path_9
7	1512
8	3936
11	498
12	67017
13	60
17	7299
18	78
19	74
21	1740126
22	67
23	529
24	2252
25	47
26	15
28	6
30	1
34	224
35	384718
36	903
38	129
52	5
58	1
63	2170
64	5710
65	326385
66	1
70	4969
72	235958
>path_0
2	10675
4	1299
6	3035
8	3936
11	498
12	67017
13	60
17	7299
18	78
19	74
21	1740126
22	67
23	529
24	2252
25	47
26	15
28	6
29	19
30	1
34	224
35	384718
36	903
38	129
39	2496
52	5
58	1
63	2170
64	5710
65	326385
66	1
69	39
70	4969
72	235958
73	1391
>path_389
5	268
6	3035
8	3936
11	498
12	67017
17	7299
18	78
19	74
21	1740126
23	529
24	2252
25	47
26	15
28	6
30	1
34	224
35	384718
36	903
38	129
63	2170
64	5710
65	326385
66	1
70	4969
74	3885
>path_388
3	168
4	1299
6	3035
8	3936
11	498
12	67017
17	7299
18	78
19	74
21	1740126
23	529
24	2252
25	47
26	15
28	6
30	1
34	224
35	384718
36	903
38	129
63	2170
64	5710
65	326385
66	1
70	4969
74	3885
>path_387
20	190
21	1740126
23	529
24	2252
28	6
35	384718
38	129
44	9
63	2170
64	5710
65	326385
70	4969
74	3885
>path_192
2	10675
4	1299
6	3035
8	3936
11	498
12	67017
13	60
17	7299
18	78
19	74
21	1740126
22	67
23	529
24	2252
25	47
26	15
28	6
29	19
30	1
34	224
35	384718
36	903
38	129
39	2496
52	5
58	1
63	2170
64	5710
68	37712
71	5
72	235958
73	1391
>path_106
16	158
21	1740126
22	67
23	529
24	2252
28	6
35	384718
38	129
42	8
52	5
63	2170
67	302
70	4969
72	235958
>path_32
15	39580
21	1740126
45	155
62	1
63	2170
64	5710
65	326385
70	4969
72	235958
>path_31
14	13804
17	7299
19	74
21	1740126
23	529
45	155
60	1
63	2170
64	5710
65	326385
66	1
70	4969
72	235958
>path_227
0	37947
21	1740126
22	67
45	155
61	1
63	2170
64	5710
68	37712
72	235958
