>path_8
15	39620
20	1733021
25	2189
32	105
38	383749
43	1502
68	2209
69	5670
70	327066
74	4945
76	236777
>path_11
0	38132
20	1733021
22	48
25	2189
29	88
36	1
38	383749
42	1212
60	1
68	2209
69	5670
70	327066
74	4945
76	236777
>path_7
14	13351
18	7414
20	1733021
21	60
23	619
25	2189
26	55
27	19
33	1
34	4
38	383749
39	954
41	198
44	94
67	1
68	2209
69	5670
70	327066
74	4945
76	236777
>path_194
13	13756
18	7414
20	1733021
23	619
25	2189
26	55
34	4
35	25
38	383749
39	954
44	94
45	243
68	2209
69	5670
71	37657
76	236777
>path_6
9	7634
11	67812
18	7414
19	74
20	1733021
21	60
23	619
24	21
25	2189
26	55
33	1
34	4
37	229
38	383749
39	954
44	94
64	1
67	1
68	2209
69	5670
70	327066
74	4945
76	236777
>path_56
15	39620
20	1733021
25	2189
32	105
48	34777
55	219
69	5670
70	327066
74	4945
76	236777
>path_2
13	13756
18	7414
20	1733021
23	619
25	2189
26	55
34	4
35	25
38	383749
39	954
44	94
45	243
68	2209
69	5670
70	327066
74	4945
76	236777
>path_585
6	1487
7	3983
10	82
11	67812
12	462
18	7414
19	74
20	1733021
21	60
22	48
23	619
24	21
25	2189
26	55
30	1
33	1
34	4
36	1
37	229
38	383749
39	954
44	94
46	3
60	1
64	1
67	1
68	2209
69	5670
71	37657
78	3706
>path_443
0	38132
20	1733021
22	48
25	2189
29	88
36	1
48	34777
54	177
62	1
69	5670
70	327066
74	4945
78	3706
>path_247
14	13351
18	7414
20	1733021
21	60
23	619
25	2189
26	55
27	19
33	1
34	4
48	34777
50	116
52	33
57	15
69	5670
71	37657
76	236777
>path_242
13	13756
18	7414
20	1733021
23	619
25	2189
26	55
34	4
35	25
48	34777
50	116
56	31
57	15
69	5670
71	37657
76	236777
>path_1
8	1243
11	67812
12	462
18	7414
20	1733021
23	619
24	21
25	2189
26	55
34	4
37	229
38	383749
39	954
44	94
68	2209
69	5670
70	327066
74	4945
76	236777
>path_49
8	1243
11	67812
12	462
18	7414
20	1733021
23	619
24	21
25	2189
26	55
34	4
48	34777
49	25
50	116
57	15
69	5670
70	327066
74	4945
76	236777
>path_0
1	16878
3	1319
5	3146
7	3983
10	82
11	67812
12	462
18	7414
19	74
20	1733021
21	60
22	48
23	619
24	21
25	2189
26	55
28	29
30	1
33	1
34	4
36	1
37	229
38	383749
39	954
40	2172
44	94
46	3
60	1
64	1
67	1
68	2209
69	5670
70	327066
73	38
74	4945
76	236777
77	1550
>path_389
4	244
5	3146
7	3983
11	67812
12	462
18	7414
19	74
20	1733021
21	60
23	619
24	21
25	2189
26	55
33	1
34	4
37	229
38	383749
39	954
44	94
64	1
67	1
68	2209
69	5670
70	327066
74	4945
78	3706
>path_388
2	142
3	1319
5	3146
7	3983
11	67812
12	462
18	7414
19	74
20	1733021
21	60
23	619
24	21
25	2189
26	55
33	1
34	4
37	229
38	383749
39	954
44	94
64	1
67	1
68	2209
69	5670
70	327066
74	4945
78	3706
>path_3
17	166
20	1733021
23	619
25	2189
34	4
38	383749
44	94
61	4
68	2209
69	5670
70	327066
74	4945
76	236777
>path_59
0	38132
20	1733021
22	48
25	2189
29	88
36	1
48	34777
54	177
62	1
69	5670
70	327066
74	4945
76	236777
>path_394
16	187
20	1733021
22	48
23	619
25	2189
31	2
34	4
36	1
38	383749
44	94
47	5
60	1
68	2209
69	5670
70	327066
74	4945
78	3706
>path_192
1	16878
3	1319
5	3146
7	3983
10	82
11	67812
12	462
18	7414
19	74
20	1733021
21	60
22	48
23	619
24	21
25	2189
26	55
28	29
30	1
33	1
34	4
36	1
37	229
38	383749
39	954
40	2172
44	94
46	3
60	1
64	1
67	1
68	2209
69	5670
71	37657
75	3
76	236777
77	1550
>path_147
17	166
20	1733021
23	619
25	2189
34	4
48	34777
57	15
59	3
72	285
74	4945
76	236777
>path_223
14	13351
18	7414
20	1733021
21	60
23	619
51	169
58	1
68	2209
69	5670
71	37657
76	236777
>path_154
16	187
20	1733021
22	48
23	619
25	2189
31	2
34	4
36	1
48	34777
57	15
62	1
65	2
72	285
74	4945
76	236777
>path_227
0	38132
20	1733021
22	48
51	169
66	1
68	2209
69	5670
71	37657
76	236777
>path_490
16	187
20	1733021
22	48
23	619
25	2189
31	2
34	4
36	1
38	383749
44	94
47	5
60	1
68	2209
72	285
74	4945
78	3706
