>path_11
1	37875
17	66
20	1739476
24	2261
30	107
34	1
36	384165
41	1207
57	4
64	2211
66	5795
67	326593
71	4966
73	236693
>path_8
14	39881
20	1739476
24	2261
31	99
36	384165
42	1562
64	2211
66	5795
67	326593
71	4966
73	236693
>path_7
15	13281
19	7225
20	1739476
22	518
23	65
24	2261
25	42
27	5
29	14
36	384165
37	991
39	235
40	100
61	2
64	2211
66	5795
67	326593
71	4966
73	236693
>path_2
0	13903
19	7225
20	1739476
22	518
24	2261
25	42
27	5
33	20
36	384165
37	991
40	100
44	269
64	2211
66	5795
67	326593
71	4966
73	236693
>path_200
14	39881
20	1739476
24	2261
31	99
36	384165
42	1562
64	2211
66	5795
68	37921
73	236693
>path_198
9	7465
11	67150
16	76
19	7225
20	1739476
22	518
23	65
24	2261
25	42
27	5
28	18
35	219
36	384165
37	991
40	100
59	3
61	2
64	2211
66	5795
68	37921
73	236693
>path_56
14	39881
20	1739476
24	2261
31	99
48	34529
53	215
66	5795
67	326593
71	4966
73	236693
>path_59
1	37875
17	66
20	1739476
24	2261
30	107
34	1
48	34529
54	176
66	5795
67	326593
71	4966
73	236693
>path_585
7	1506
8	4018
11	67150
12	448
13	67
16	76
17	66
19	7225
20	1739476
22	518
23	65
24	2261
25	42
27	5
28	18
34	1
35	219
36	384165
37	991
40	100
57	4
59	3
61	2
64	2211
66	5795
68	37921
75	3834
>path_385
10	1335
11	67150
12	448
19	7225
20	1739476
22	518
24	2261
25	42
27	5
28	18
35	219
36	384165
37	991
40	100
64	2211
66	5795
67	326593
71	4966
75	3834
>path_50
0	13903
19	7225
20	1739476
22	518
24	2261
25	42
27	5
33	20
48	34529
50	129
56	17
58	40
66	5795
67	326593
71	4966
73	236693
>path_392
14	39881
20	1739476
24	2261
31	99
36	384165
42	1562
64	2211
66	5795
67	326593
71	4966
75	3834
>path_247
15	13281
19	7225
20	1739476
22	518
23	65
24	2261
25	42
27	5
29	14
48	34529
50	129
51	31
56	17
66	5795
68	37921
73	236693
>path_246
9	7465
11	67150
16	76
19	7225
20	1739476
22	518
23	65
24	2261
25	42
27	5
28	18
48	34529
49	31
50	129
56	17
62	1
66	5795
68	37921
73	236693
>path_0
2	10782
4	1298
6	3057
8	4018
11	67150
12	448
13	67
16	76
17	66
19	7225
20	1739476
22	518
23	65
24	2261
25	42
26	43
27	5
28	18
34	1
35	219
36	384165
37	991
38	2472
40	100
57	4
59	3
61	2
64	2211
65	1
66	5795
67	326593
70	44
71	4966
73	236693
74	1417
>path_389
5	240
6	3057
8	4018
11	67150
12	448
16	76
19	7225
20	1739476
22	518
23	65
24	2261
25	42
27	5
28	18
35	219
36	384165
37	991
40	100
59	3
61	2
64	2211
66	5795
67	326593
71	4966
75	3834
>path_388
3	151
4	1298
6	3057
8	4018
11	67150
12	448
16	76
19	7225
20	1739476
22	518
23	65
24	2261
25	42
27	5
28	18
35	219
36	384165
37	991
40	100
59	3
61	2
64	2211
66	5795
67	326593
71	4966
75	3834
>path_3
20	1739476
21	182
22	518
24	2261
27	5
32	1
36	384165
40	100
45	9
64	2211
66	5795
67	326593
71	4966
73	236693
>path_202
17	66
18	193
20	1739476
22	518
24	2261
27	5
34	1
36	384165
40	100
43	8
57	4
64	2211
66	5795
68	37921
73	236693
>path_192
2	10782
4	1298
6	3057
8	4018
11	67150
12	448
13	67
16	76
17	66
19	7225
20	1739476
22	518
23	65
24	2261
25	42
26	43
27	5
28	18
34	1
35	219
36	384165
37	991
38	2472
40	100
57	4
59	3
61	2
64	2211
65	1
66	5795
68	37921
72	4
73	236693
74	1417
>path_104
14	39881
20	1739476
24	2261
31	99
36	384165
42	1562
64	2211
69	338
71	4966
73	236693
>path_250
17	66
18	193
20	1739476
22	518
24	2261
27	5
34	1
48	34529
55	2
56	17
66	5795
68	37921
73	236693
>path_128
14	39881
20	1739476
47	143
60	4
64	2211
69	338
71	4966
73	236693
>path_511
15	13281
19	7225
20	1739476
22	518
23	65
46	1
47	143
64	2211
69	338
71	4966
75	3834
