>path_11
0	69754
23	1701540
25	16
28	425249
33	2459
52	3
54	364832
58	239578
>path_8
19	14929
23	1701540
28	425249
36	595
54	364832
58	239578
>path_2
17	11929
23	1701540
24	6124
27	482
28	425249
30	847
37	255
38	97
54	364832
58	239578
>path_7
18	7368
21	81
23	1701540
24	6124
26	38
27	482
28	425249
30	847
32	117
38	97
50	4
51	2
54	364832
58	239578
>path_6
12	6561
14	76331
21	81
22	36
23	1701540
24	6124
26	38
27	482
28	425249
29	280
30	847
31	2
38	97
50	4
51	2
54	364832
58	239578
>path_9
10	1614
11	7701
14	76331
15	94
16	766
21	81
22	36
23	1701540
24	6124
25	16
26	38
27	482
28	425249
29	280
30	847
31	2
38	97
39	1
50	4
51	2
52	3
54	364832
58	239578
>path_1
13	1885
14	76331
16	766
23	1701540
24	6124
27	482
28	425249
29	280
30	847
38	97
54	364832
58	239578
>path_5
8	1330
9	14470
11	7701
14	76331
16	766
21	81
22	36
23	1701540
24	6124
26	38
27	482
28	425249
29	280
30	847
31	2
38	97
50	4
51	2
54	364832
58	239578
>path_100
6	613
7	5283
9	14470
11	7701
14	76331
16	766
21	81
22	36
23	1701540
24	6124
26	38
27	482
28	425249
29	280
30	847
31	2
38	97
50	4
51	2
55	6100
58	239578
>path_107
0	69754
23	1701540
25	16
28	425249
33	2459
52	3
55	6100
58	239578
>path_0
1	19042
3	1940
4	900
7	5283
9	14470
11	7701
14	76331
15	94
16	766
21	81
22	36
23	1701540
24	6124
25	16
26	38
27	482
28	425249
29	280
30	847
31	2
34	2879
38	97
39	1
50	4
51	2
52	3
53	2
54	364832
56	42
58	239578
59	1425
>path_24
1	19042
3	1940
5	105
7	5283
9	14470
11	7701
14	76331
15	94
16	766
21	81
22	36
23	1701540
24	6124
25	16
26	38
27	482
28	425249
29	280
30	847
31	2
34	2879
38	97
39	1
50	4
51	2
52	3
53	2
54	364832
56	42
58	239578
59	1425
>path_3
2	153
3	1940
4	900
7	5283
9	14470
11	7701
14	76331
16	766
21	81
22	36
23	1701540
24	6124
26	38
27	482
28	425249
29	280
30	847
31	2
38	97
50	4
51	2
53	2
54	364832
58	239578
>path_202
20	345
21	81
23	1701540
25	16
27	482
28	425249
35	14
38	97
50	4
52	3
54	364832
60	509
>path_251
0	69754
23	1701540
25	16
41	2419
46	97
54	364832
60	509
>path_50
17	11929
23	1701540
24	6124
27	482
40	39
41	2419
45	4
49	14
54	364832
58	239578
>path_57
10	1614
11	7701
14	76331
15	94
16	766
21	81
22	36
23	1701540
24	6124
25	16
26	38
27	482
40	39
41	2419
43	7
45	4
47	1
54	364832
58	239578
>path_56
19	14929
23	1701540
41	2419
48	26
54	364832
58	239578
>path_55
18	7368
21	81
23	1701540
24	6124
26	38
27	482
40	39
41	2419
44	5
45	4
54	364832
58	239578
