>path_10
0	29659
34	1662079
37	396179
44	1125
61	364343
66	225331
>path_13
2	33999
33	35
34	1662079
37	396179
43	1203
61	364343
66	225331
>path_9
1	17943
32	54
34	1662079
35	9072
36	673
37	396179
39	1192
40	129
41	313
45	1
61	364343
66	225331
>path_8
24	7362
27	138007
31	89
32	54
34	1662079
35	9072
36	673
37	396179
38	491
39	1192
40	129
45	1
61	364343
66	225331
>path_11
21	5653
22	15802
25	64
26	2006
27	138007
31	89
32	54
33	35
34	1662079
35	9072
36	673
37	396179
38	491
39	1192
40	129
45	1
60	2
61	364343
66	225331
>path_2
28	8454
34	1662079
35	9072
36	673
37	396179
39	1192
40	129
46	184
61	364343
66	225331
>path_1
23	6481
26	2006
27	138007
34	1662079
35	9072
36	673
37	396179
38	491
39	1192
40	129
61	364343
66	225331
>path_567
19	963
20	14990
22	15802
26	2006
27	138007
31	89
32	54
34	1662079
35	9072
36	673
47	92
48	15530
49	36
53	4
56	1
61	364343
63	14
68	4028
>path_461
2	33999
33	35
34	1662079
37	396179
43	1203
61	364343
68	4028
>path_4
4	176
5	4505
7	3771
8	1901
11	3868
12	3736
13	115
20	14990
22	15802
26	2006
27	138007
31	89
32	54
34	1662079
35	9072
36	673
37	396179
38	491
39	1192
40	129
45	1
59	2
61	364343
63	14
66	225331
67	399
>path_570
0	29659
34	1662079
48	15530
54	105
61	364343
68	4028
>path_125
2	33999
33	35
34	1662079
48	15530
52	116
61	364343
66	225331
>path_569
1	17943
32	54
34	1662079
35	9072
36	673
47	92
48	15530
51	31
53	4
61	364343
68	4028
>path_6
10	647
11	3868
12	3736
14	147
20	14990
22	15802
26	2006
27	138007
31	89
32	54
34	1662079
35	9072
36	673
37	396179
38	491
39	1192
40	129
45	1
61	364343
63	14
66	225331
>path_0
3	11345
5	4505
7	3771
8	1901
11	3868
12	3736
13	115
18	1
20	14990
22	15802
25	64
26	2006
27	138007
31	89
32	54
33	35
34	1662079
35	9072
36	673
37	396179
38	491
39	1192
40	129
42	2475
45	1
59	2
60	2
61	364343
63	14
64	63
66	225331
67	399
70	939
>path_562
28	8454
34	1662079
35	9072
36	673
47	92
48	15530
53	4
55	16
61	364343
68	4028
>path_566
10	647
11	3868
12	3736
14	147
20	14990
22	15802
26	2006
27	138007
31	89
32	54
34	1662079
35	9072
36	673
47	92
48	15530
49	36
53	4
56	1
61	364343
63	14
68	4028
>path_33
6	312
7	3771
9	140
11	3868
12	3736
13	115
20	14990
22	15802
26	2006
27	138007
31	89
32	54
34	1662079
35	9072
36	673
37	396179
38	491
39	1192
40	129
45	1
59	2
61	364343
63	14
66	225331
>path_12
30	161
33	35
34	1662079
36	673
37	396179
40	129
58	3
61	364343
66	225331
>path_3
29	128
34	1662079
36	673
37	396179
40	129
57	2
61	364343
66	225331
>path_349
2	33999
33	35
34	1662079
48	15530
52	116
62	380
66	225331
>path_62
10	647
11	3868
16	15
17	222
20	14990
22	15802
26	2006
27	138007
31	89
32	54
34	1662079
35	9072
36	673
37	396179
38	491
39	1192
40	129
45	1
61	364343
63	14
66	225331
>path_452
4	176
5	4505
7	3771
8	1901
11	3868
12	3736
13	115
20	14990
22	15802
26	2006
27	138007
31	89
32	54
34	1662079
35	9072
36	673
37	396179
38	491
39	1192
40	129
45	1
59	2
61	364343
63	14
68	4028
69	17
>path_32
4	176
5	4505
7	3771
9	140
11	3868
12	3736
13	115
20	14990
22	15802
26	2006
27	138007
31	89
32	54
34	1662079
35	9072
36	673
37	396179
38	491
39	1192
40	129
45	1
59	2
61	364343
63	14
66	225331
67	399
>path_61
6	312
7	3771
8	1901
11	3868
15	7
17	222
20	14990
22	15802
26	2006
27	138007
31	89
32	54
34	1662079
35	9072
36	673
37	396179
38	491
39	1192
40	129
45	1
59	2
61	364343
63	14
66	225331
