>phasing0	33980
+	67	28261
-	55	27876
-	55	28249
-	60	28260
-	61	26234
-	61	26464
-	61	27037
-	61	27378
-	61	27883
-	61	28249
-	61	28261
-	66	27754
-	66	28260
>phasing1	29537
+	61	28261
-	55	27876
-	55	28249
-	60	28260
>phasing2	13854
-	55	27876
-	55	28249
-	60	28260
-	61	26234
-	61	26464
-	61	27037
-	61	27378
-	61	27883
-	61	28249
-	61	28261
-	66	27754
-	66	28260
-	67	28261
>phasing3	164
+	61	26234
-	55	27876
-	55	28249
-	60	28260
-	61	26464
-	61	27037
-	61	27378
-	61	27883
-	61	28249
-	61	28261
-	66	27754
-	66	28260
-	67	28261
>phasing4	4433
-	55	27876
-	55	28249
-	60	28260
-	61	26464
-	61	27037
-	61	27378
-	61	27883
-	61	28249
-	61	28261
-	66	27754
-	66	28260
-	67	28261
>phasing5	316
+	61	26464
-	55	27876
-	55	28249
-	60	28260
-	61	27037
-	61	27378
-	61	27883
-	61	28249
-	61	28261
-	66	27754
-	66	28260
-	67	28261
>phasing6	3796
-	55	27876
-	55	28249
-	60	28260
-	61	27037
-	61	27378
-	61	27883
-	61	28249
-	61	28261
-	66	27754
-	66	28260
-	67	28261
>phasing7	1983
-	55	27876
-	55	28249
-	60	28260
-	61	27037
-	61	27378
-	61	27883
-	61	28249
-	61	28261
-	66	27754
-	66	28260
-	67	28261
-	26780	26817
>phasing8	128
+	26780	26817
-	55	27876
-	55	28249
-	60	28260
-	61	27037
-	61	27378
-	61	27883
-	61	28249
-	61	28261
-	66	27754
-	66	28260
-	67	28261
>phasing9	597
+	61	27037
-	55	27876
-	55	28249
-	60	28260
-	61	27378
-	61	27883
-	61	28249
-	61	28261
-	66	27754
-	66	28260
-	67	28261
>phasing10	3931
-	55	27876
-	55	28249
-	60	28260
-	61	27378
-	61	27883
-	61	28249
-	61	28261
-	66	27754
-	66	28260
-	67	28261
>phasing11	123
-	55	27876
-	55	28249
-	60	28260
-	61	27037
-	61	27378
-	61	27883
-	61	28249
-	61	28261
-	66	27754
-	66	28260
-	67	28261
-	27260	27286
>phasing12	152
+	61	27037
-	55	27876
-	55	28249
-	60	28260
-	61	27378
-	61	27883
-	61	28249
-	61	28261
-	66	27754
-	66	28260
-	67	28261
-	27260	27286
>phasing13	3700
-	55	27876
-	55	28249
-	60	28260
-	61	27378
-	61	27883
-	61	28249
-	61	28261
-	66	27754
-	66	28260
-	67	28261
-	27260	27286
>phasing14	14
+	27260	27286
-	55	27876
-	55	28249
-	60	28260
-	61	27037
-	61	27378
-	61	27883
-	61	28249
-	61	28261
-	66	27754
-	66	28260
-	67	28261
>phasing15	216
+	27260	27286
-	55	27876
-	55	28249
