>path_13
26	34033
33	43
34	1662784
36	395655
42	1124
47	3
60	364307
63	225443
>path_10
0	29363
34	1662784
36	395655
44	1170
60	364307
63	225443
>path_9
25	17921
31	46
32	8991
34	1662784
35	743
36	395655
37	1209
40	274
41	125
46	2
60	364307
63	225443
>path_8
20	7411
23	137825
28	105
31	46
32	8991
34	1662784
35	743
36	395655
37	1209
38	427
41	125
46	2
59	1
60	364307
63	225443
>path_11
18	5591
19	15874
22	1956
23	137825
24	104
28	105
31	46
32	8991
33	43
34	1662784
35	743
36	395655
37	1209
38	427
41	125
43	3
46	2
47	3
59	1
60	364307
63	225443
>path_2
27	8177
32	8991
34	1662784
35	743
36	395655
37	1209
41	125
45	184
60	364307
63	225443
>path_449
21	6476
22	1956
23	137825
32	8991
34	1662784
35	743
36	395655
37	1209
38	427
41	125
60	364307
65	4025
>path_1
21	6476
22	1956
23	137825
32	8991
34	1662784
35	743
36	395655
37	1209
38	427
41	125
60	364307
63	225443
>path_7
16	1054
17	15072
19	15874
22	1956
23	137825
28	105
31	46
32	8991
34	1662784
35	743
36	395655
37	1209
38	427
41	125
46	2
59	1
60	364307
63	225443
>path_561
21	6476
22	1956
23	137825
32	8991
34	1662784
35	743
48	13
49	15380
50	90
51	45
60	364307
65	4025
>path_4
2	167
3	4450
5	3785
6	1910
9	4065
10	144
11	3696
17	15072
19	15874
22	1956
23	137825
28	105
31	46
32	8991
34	1662784
35	743
36	395655
37	1209
38	427
41	125
46	2
59	1
60	364307
63	225443
64	376
69	1
>path_125
26	34033
33	43
34	1662784
49	15380
53	112
60	364307
63	225443
>path_122
0	29363
34	1662784
49	15380
55	100
60	364307
63	225443
>path_569
25	17921
31	46
32	8991
34	1662784
35	743
48	13
49	15380
50	90
52	41
60	364307
65	4025
>path_6
8	595
9	4065
11	3696
12	152
17	15072
19	15874
22	1956
23	137825
28	105
31	46
32	8991
34	1662784
35	743
36	395655
37	1209
38	427
41	125
46	2
59	1
60	364307
63	225443
>path_28
1	11653
3	4450
5	3785
7	123
9	4065
10	144
11	3696
17	15072
19	15874
22	1956
23	137825
24	104
28	105
31	46
32	8991
33	43
34	1662784
35	743
36	395655
37	1209
38	427
39	2551
41	125
43	3
46	2
47	3
59	1
60	364307
62	77
63	225443
64	376
67	987
>path_114
27	8177
32	8991
34	1662784
35	743
48	13
49	15380
50	90
57	18
60	364307
63	225443
>path_230
8	595
9	4065
11	3696
12	152
17	15072
19	15874
22	1956
23	137825
28	105
31	46
32	8991
34	1662784
35	743
36	395655
37	1209
38	427
41	125
46	2
59	1
61	358
63	225443
>path_61
4	306
5	3785
6	1910
9	4065
14	15
15	236
17	15072
19	15874
22	1956
23	137825
28	105
31	46
32	8991
34	1662784
35	743
36	395655
37	1209
38	427
41	125
46	2
59	1
60	364307
63	225443
69	1
>path_12
30	170
33	43
34	1662784
35	743
36	395655
41	125
47	3
56	4
60	364307
63	225443
>path_3
29	136
34	1662784
35	743
36	395655
41	125
58	3
60	364307
63	225443
>path_286
8	595
9	4065
13	11
15	236
17	15072
19	15874
22	1956
23	137825
28	105
31	46
32	8991
34	1662784
35	743
36	395655
37	1209
38	427
41	125
46	2
59	1
61	358
63	225443
>path_480
2	167
3	4450
5	3785
7	123
9	4065
10	144
11	3696
17	15072
19	15874
22	1956
23	137825
28	105
31	46
32	8991
34	1662784
35	743
36	395655
37	1209
38	427
41	125
46	2
59	1
60	364307
65	4025
66	13
>path_33
4	306
5	3785
7	123
9	4065
10	144
11	3696
17	15072
19	15874
22	1956
23	137825
28	105
31	46
32	8991
34	1662784
35	743
36	395655
37	1209
38	427
41	125
46	2
59	1
60	364307
63	225443
