>path_13
25	34065
33	1664880
34	42
36	396477
42	1235
57	2
63	360300
66	224848
>path_10
26	29443
33	1664880
36	396477
44	1192
63	360300
66	224848
>path_9
0	17635
31	58
32	8877
33	1664880
35	687
36	396477
38	131
39	1141
40	269
61	1
63	360300
66	224848
>path_8
21	7602
22	136465
28	127
31	58
32	8877
33	1664880
35	687
36	396477
37	484
38	131
39	1141
61	1
62	1
63	360300
66	224848
>path_2
27	8341
32	8877
33	1664880
35	687
36	396477
38	131
39	1141
45	160
63	360300
66	224848
>path_11
18	5635
19	15883
22	136465
23	1973
24	60
28	127
31	58
32	8877
33	1664880
34	42
35	687
36	396477
37	484
38	131
39	1141
57	2
59	2
61	1
62	1
63	360300
66	224848
>path_1
20	6540
22	136465
23	1973
32	8877
33	1664880
35	687
36	396477
37	484
38	131
39	1141
63	360300
66	224848
>path_458
26	29443
33	1664880
36	396477
44	1192
63	360300
68	3947
>path_123
18	5635
19	15883
22	136465
23	1973
24	60
28	127
31	58
32	8877
33	1664880
34	42
35	687
47	15498
48	42
49	88
56	11
60	1
63	360300
66	224848
>path_7
16	955
17	15130
19	15883
22	136465
23	1973
28	127
31	58
32	8877
33	1664880
35	687
36	396477
37	484
38	131
39	1141
61	1
62	1
63	360300
66	224848
>path_125
25	34065
33	1664880
34	42
47	15498
52	85
63	360300
66	224848
>path_122
26	29443
33	1664880
47	15498
53	88
63	360300
66	224848
>path_4
2	193
3	4539
5	3732
6	1912
9	3968
10	112
11	3598
17	15130
19	15883
22	136465
23	1973
28	127
31	58
32	8877
33	1664880
35	687
36	396477
37	484
38	131
39	1141
58	4
61	1
62	1
63	360300
66	224848
67	392
>path_454
8	609
9	3968
11	3598
12	141
17	15130
19	15883
22	136465
23	1973
28	127
31	58
32	8877
33	1664880
35	687
36	396477
37	484
38	131
39	1141
61	1
62	1
63	360300
68	3947
>path_0
1	11318
3	4539
5	3732
6	1912
9	3968
10	112
11	3598
17	15130
19	15883
22	136465
23	1973
24	60
28	127
31	58
32	8877
33	1664880
34	42
35	687
36	396477
37	484
38	131
39	1141
41	2255
57	2
58	4
59	2
61	1
62	1
63	360300
65	3824
66	224848
67	392
70	957
>path_121
0	17635
31	58
32	8877
33	1664880
35	687
47	15498
49	88
51	20
56	11
63	360300
66	224848
>path_114
27	8341
32	8877
33	1664880
35	687
47	15498
49	88
54	12
56	11
63	360300
66	224848
>path_285
4	322
5	3732
6	1912
9	3968
13	9
15	256
17	15130
19	15883
22	136465
23	1973
28	127
31	58
32	8877
33	1664880
35	687
36	396477
37	484
38	131
39	1141
58	4
61	1
62	1
64	374
66	224848
>path_12
30	145
33	1664880
34	42
35	687
36	396477
38	131
43	7
57	2
63	360300
66	224848
>path_3
29	139
33	1664880
35	687
36	396477
38	131
46	6
63	360300
66	224848
>path_32
2	193
3	4539
5	3732
7	133
9	3968
10	112
11	3598
17	15130
19	15883
22	136465
23	1973
28	127
31	58
32	8877
33	1664880
35	687
36	396477
37	484
38	131
39	1141
58	4
61	1
62	1
63	360300
66	224848
67	392
>path_510
8	609
9	3968
14	10
15	256
17	15130
19	15883
22	136465
23	1973
28	127
31	58
32	8877
33	1664880
35	687
36	396477
37	484
38	131
39	1141
61	1
62	1
63	360300
68	3947
>path_676
2	193
3	4539
5	3732
6	1912
9	3968
10	112
11	3598
17	15130
19	15883
22	136465
23	1973
28	127
31	58
32	8877
33	1664880
35	687
36	396477
37	484
38	131
39	1141
58	4
61	1
62	1
64	374
68	3947
69	12
>path_257
4	322
5	3732
7	133
9	3968
10	112
11	3598
17	15130
19	15883
22	136465
23	1973
28	127
31	58
32	8877
33	1664880
35	687
36	396477
37	484
38	131
39	1141
58	4
61	1
62	1
64	374
66	224848
>path_115
29	139
33	1664880
35	687
47	15498
55	1
56	11
63	360300
66	224848
