>path_11
1	55590
19	1762864
23	38
24	2258
28	137
36	367613
39	1710
43	1
64	2146
66	5833
67	323480
71	4778
73	1901
75	190688
81	77
>path_776
0	37349
19	1762864
24	2258
30	100
36	367613
42	1358
64	2146
66	5833
67	323480
71	4778
73	1901
77	23447
>path_8
0	37349
19	1762864
24	2258
30	100
36	367613
42	1358
64	2146
66	5833
67	323480
71	4778
73	1901
75	190688
81	77
>path_1019
1	55590
19	1762864
23	38
24	2258
28	137
49	49246
52	337
66	5833
69	44609
73	1901
77	23447
>path_7
13	8431
19	1762864
20	5059
21	55
22	399
24	2258
26	13
27	38
32	1
33	4
35	644
36	367613
38	137
45	58
64	2146
66	5833
67	323480
71	4778
73	1901
75	190688
81	77
>path_770
14	9415
19	1762864
20	5059
22	399
24	2258
27	38
33	4
34	14
35	644
36	367613
44	176
45	58
64	2146
66	5833
67	323480
71	4778
73	1901
77	23447
>path_6
10	3281
12	53586
18	46
19	1762864
20	5059
21	55
22	399
24	2258
25	11
27	38
32	1
33	4
35	644
36	367613
37	151
45	58
64	2146
66	5833
67	323480
71	4778
73	1901
75	190688
81	77
>path_248
0	37349
19	1762864
24	2258
30	100
49	49246
54	274
66	5833
69	44609
73	1901
75	190688
81	77
>path_1
9	2914
11	761
12	53586
19	1762864
20	5059
22	399
24	2258
25	11
27	38
33	4
35	644
36	367613
37	151
45	58
64	2146
66	5833
67	323480
71	4778
73	1901
75	190688
81	77
>path_242
14	9415
19	1762864
20	5059
22	399
24	2258
27	38
33	4
34	14
49	49246
50	132
55	41
57	12
66	5833
69	44609
73	1901
75	190688
81	77
>path_777
7	837
8	4305
11	761
12	53586
17	93
18	46
19	1762864
20	5059
21	55
22	399
23	38
24	2258
25	11
27	38
32	1
33	4
35	644
36	367613
37	151
43	1
45	58
46	4
64	2146
66	5833
67	323480
71	4778
73	1901
77	23447
>path_247
13	8431
19	1762864
20	5059
21	55
22	399
24	2258
26	13
27	38
32	1
33	4
49	49246
50	132
51	27
57	12
66	5833
69	44609
73	1901
75	190688
81	77
>path_772
3	281
4	2564
6	8095
8	4305
11	761
12	53586
18	46
19	1762864
20	5059
21	55
22	399
24	2258
25	11
27	38
32	1
33	4
35	644
36	367613
37	151
45	58
64	2146
66	5833
67	323480
71	4778
73	1901
77	23447
>path_1013
5	928
6	8095
8	4305
11	761
12	53586
18	46
19	1762864
20	5059
21	55
22	399
24	2258
25	11
27	38
32	1
33	4
48	31
49	49246
50	132
57	12
66	5833
69	44609
73	1901
77	23447
>path_0
2	16237
4	2564
6	8095
8	4305
11	761
12	53586
17	93
18	46
19	1762864
20	5059
21	55
22	399
23	38
24	2258
25	11
27	38
29	10
32	1
33	4
35	644
36	367613
37	151
40	2064
43	1
45	58
46	4
64	2146
66	5833
67	323480
70	38
71	4778
73	1901
74	19
75	190688
76	1114
81	77
>path_246
10	3281
12	53586
18	46
19	1762864
20	5059
21	55
22	399
24	2258
25	11
27	38
32	1
33	4
48	31
49	49246
50	132
57	12
66	5833
69	44609
73	1901
75	190688
81	77
>path_771
15	199
19	1762864
22	399
24	2258
31	2
33	4
36	367613
45	58
60	9
64	2146
66	5833
67	323480
71	4778
73	1901
77	23447
>path_1017
7	837
8	4305
11	761
12	53586
17	93
18	46
19	1762864
20	5059
21	55
22	399
23	38
24	2258
25	11
27	38
32	1
33	4
48	31
49	49246
50	132
57	12
61	1
66	5833
69	44609
73	1901
77	23447
>path_1008
2	16237
4	2564
6	8095
8	4305
11	761
12	53586
17	93
18	46
19	1762864
20	5059
21	55
22	399
23	38
24	2258
25	11
27	38
29	10
32	1
33	4
48	31
49	49246
50	132
53	121
57	12
61	1
66	5833
69	44609
72	6
73	1901
74	19
77	23447
78	180
>path_106
16	279
19	1762864
22	399
23	38
24	2258
33	4
36	367613
41	8
43	1
45	58
64	2146
68	372
71	4778
73	1901
75	190688
81	77
>path_394
16	279
19	1762864
22	399
23	38
24	2258
33	4
36	367613
41	8
43	1
45	58
64	2146
66	5833
67	323480
71	4778
79	89
81	77
>path_35
1	55590
19	1762864
23	38
47	226
56	3
64	2146
66	5833
67	323480
71	4778
73	1901
75	190688
81	77
>path_514
16	279
19	1762864
22	399
23	38
47	226
63	1
64	2146
68	372
71	4778
79	89
81	77
>path_1018
16	279
19	1762864
22	399
23	38
24	2258
33	4
49	49246
57	12
58	1
66	5833
69	44609
73	1901
77	23447
>path_1011
15	199
19	1762864
22	399
24	2258
31	2
33	4
49	49246
57	12
59	1
66	5833
69	44609
73	1901
77	23447
>path_32
0	37349
19	1762864
47	226
62	1
64	2146
66	5833
67	323480
71	4778
73	1901
75	190688
81	77
